[32m[2025-10-24T22:01:05.911Z]  INFO: Requesting https://sparql.rhea-db.org/sparql { headers: { accept: 'application/n-quads,application/trig;q=0.95,application/ld+json;q=0.9,application/n-triples;q=0.8,text/turtle;q=0.6,application/rdf+xml;q=0.5,text/n3;q=0.35,application/xml;q=0.3,image/svg+xml;q=0.3,text/xml;q=0.3,text/html;q=0.2,application/xhtml+xml;q=0.18,application/json;q=0.135,text/shaclc;q=0.1,text/shaclc-ext;q=0.05', 'user-agent': 'Comunica/4.0 (linux; x64) ActorHttpFetch/4.4.1 Node.js/22' }, method: undefined, actor: 'urn:comunica:default:http/actors#fetch' }
[0m[90m[2025-10-24T22:02:27.504Z]  DEBUG: Determined physical join operator 'inner-hash-def' { entries: 2, variables: [ [ 'b0' ], [ 'b0' ] ], costs: { 'inner-hash-def': 4132598846900, 'inner-hash-undef': 5002619655300, 'inner-symmetric-hash': 4785114453200, 'inner-nested-loop': 4.730851294056185e+23 }, coefficients: { 'inner-hash-def': { iterations: 348008323360, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-hash-undef': { iterations: 435010404200, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-symmetric-hash': { iterations: 435010404200, persistedItems: 435010404200, blockingItems: 0, requestTime: 700 }, 'inner-nested-loop': { iterations: 4.730851294056185e+22, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:02:27.507Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_10594%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FreactivePart%3E%20%3Fb0.%20%7D', requestInterval: 49, currentDelay: 2549, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:02:27.507Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_10594%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FreactivePart%3E%20%3Fb0.%20%7D', requestInterval: 149, currentDelay: 146095, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:02:27.507Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_10594%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FunderlyingChebi%3E%20%3Fb0.%20%7D', requestInterval: 49, currentDelay: 2598, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:02:27.507Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_10594%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FunderlyingChebi%3E%20%3Fb0.%20%7D', requestInterval: 149, currentDelay: 146244, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:02:27.507Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_10594%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FreactivePart%3E%20%3Fb0.%20%7D', requestInterval: 49, currentDelay: 2647, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:02:27.507Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_10594%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FreactivePart%3E%20%3Fb0.%20%7D', requestInterval: 149, currentDelay: 146393, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:02:27.507Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_10594%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FunderlyingChebi%3E%20%3Fb0.%20%7D', requestInterval: 49, currentDelay: 2696, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:02:27.507Z]  DEBUG: Determined physical join operator 'inner-nested-loop' { entries: 2, variables: [ [ 'smiles' ], [] ], costs: { 'inner-nested-loop': 5.577153207736941e+34 }, coefficients: { 'inner-nested-loop': { iterations: 5.577153207736941e+33, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:02:27.508Z]  DEBUG: Determined physical join operator 'inner-nested-loop' { entries: 2, variables: [ [ 'smiles' ], [] ], costs: { 'inner-nested-loop': 5.577153207736941e+34 }, coefficients: { 'inner-nested-loop': { iterations: 5.577153207736941e+33, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:02:27.508Z]  DEBUG: Determined physical join operator 'inner-nested-loop' { entries: 2, variables: [ [ 'smiles' ], [] ], costs: { 'inner-nested-loop': 5.577153207736941e+34 }, coefficients: { 'inner-nested-loop': { iterations: 5.577153207736941e+33, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:02:27.508Z]  DEBUG: Determined physical join operator 'inner-nested-loop' { entries: 2, variables: [ [ 'smiles' ], [] ], costs: { 'inner-nested-loop': 5.577153207736941e+34 }, coefficients: { 'inner-nested-loop': { iterations: 5.577153207736941e+33, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:02:27.511Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_10594%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FunderlyingChebi%3E%20%3Fb0.%20%7D', requestInterval: 149, currentDelay: 146538, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:02:27.511Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_10594%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FreactivePart%3E%20%3Fb0.%20%7D', requestInterval: 49, currentDelay: 2741, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:02:27.511Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_10594%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FreactivePart%3E%20%3Fb0.%20%7D', requestInterval: 149, currentDelay: 146687, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:02:27.511Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_10594%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FunderlyingChebi%3E%20%3Fb0.%20%7D', requestInterval: 49, currentDelay: 2790, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:02:27.511Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_10594%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FunderlyingChebi%3E%20%3Fb0.%20%7D', requestInterval: 149, currentDelay: 146836, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:02:27.511Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_10594%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FreactivePart%3E%20%3Fb0.%20%7D', requestInterval: 49, currentDelay: 2839, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:02:27.511Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_10594%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FreactivePart%3E%20%3Fb0.%20%7D', requestInterval: 149, currentDelay: 146985, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:02:27.512Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_10594%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FunderlyingChebi%3E%20%3Fb0.%20%7D', requestInterval: 49, currentDelay: 2887, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:02:27.512Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_10594%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FunderlyingChebi%3E%20%3Fb0.%20%7D', requestInterval: 149, currentDelay: 147133, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:02:27.512Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fsmiles%20WHERE%20%7B%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FCHEBI_48934%3E%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2Fchebi%2Fsmiles%3E%20%3Fsmiles.%20%7D', requestInterval: 49, currentDelay: 2936, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:02:27.512Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fsmiles%20WHERE%20%7B%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FCHEBI_48934%3E%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2Fchebi%2Fsmiles%3E%20%3Fsmiles.%20%7D', requestInterval: 149, currentDelay: 147282, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:02:27.512Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fsmiles%20WHERE%20%7B%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FCHEBI_40%3E%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2Fchebi%2Fsmiles%3E%20%3Fsmiles.%20%7D', requestInterval: 49, currentDelay: 2985, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:02:27.512Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fsmiles%20WHERE%20%7B%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FCHEBI_40%3E%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2Fchebi%2Fsmiles%3E%20%3Fsmiles.%20%7D', requestInterval: 149, currentDelay: 147431, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:02:27.512Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fsmiles%20WHERE%20%7B%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FCHEBI_63%3E%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2Fchebi%2Fsmiles%3E%20%3Fsmiles.%20%7D', requestInterval: 49, currentDelay: 3034, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:02:27.512Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fsmiles%20WHERE%20%7B%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FCHEBI_63%3E%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2Fchebi%2Fsmiles%3E%20%3Fsmiles.%20%7D', requestInterval: 149, currentDelay: 147580, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:02:27.512Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fsmiles%20WHERE%20%7B%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FCHEBI_87%3E%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2Fchebi%2Fsmiles%3E%20%3Fsmiles.%20%7D', requestInterval: 49, currentDelay: 3083, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:02:27.512Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fsmiles%20WHERE%20%7B%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FCHEBI_87%3E%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2Fchebi%2Fsmiles%3E%20%3Fsmiles.%20%7D', requestInterval: 149, currentDelay: 147729, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[32m[2025-10-24T22:02:27.516Z]  INFO: Requesting https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_3645%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FreactivePart%3E%20%3Fb0.%20%7D { headers: { accept: 'application/sparql-results+json;q=1.0,application/sparql-results+xml;q=0.7', 'user-agent': 'Comunica/4.0 (linux; x64) ActorHttpFetch/4.4.1 Node.js/22' }, method: 'GET', actor: 'urn:comunica:default:http/actors#fetch' }
[0m[32m[2025-10-24T22:02:27.535Z]  INFO: Requesting https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_3645%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FunderlyingChebi%3E%20%3Fb0.%20%7D { headers: { accept: 'application/sparql-results+json;q=1.0,application/sparql-results+xml;q=0.7', 'user-agent': 'Comunica/4.0 (linux; x64) ActorHttpFetch/4.4.1 Node.js/22' }, method: 'GET', actor: 'urn:comunica:default:http/actors#fetch' }
[0m[32m[2025-10-24T22:02:27.554Z]  INFO: Requesting https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fchebi%20%3FinchiKey%20WHERE%20%7B%20%3Fchebi%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2Fchebi%2Finchikey%3E%20%3FinchiKey.%20%7D { headers: { accept: 'application/sparql-results+json;q=1.0,application/sparql-results+xml;q=0.7', 'user-agent': 'Comunica/4.0 (linux; x64) ActorHttpFetch/4.4.1 Node.js/22' }, method: 'GET', actor: 'urn:comunica:default:http/actors#fetch' }
[0m[32m[2025-10-24T22:02:27.576Z]  INFO: Requesting https://sparql.rhea-db.org/sparql?query=SELECT%20*%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_10595%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2Fchebi%3E%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FCHEBI_48934%3E.%20%7D { headers: { accept: 'application/sparql-results+json;q=1.0,application/sparql-results+xml;q=0.7', 'user-agent': 'Comunica/4.0 (linux; x64) ActorHttpFetch/4.4.1 Node.js/22' }, method: 'GET', actor: 'urn:comunica:default:http/actors#fetch' }
[0m[32m[2025-10-24T22:02:27.599Z]  INFO: Requesting https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_10593%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FreactivePart%3E%20%3Fb0.%20%7D { headers: { accept: 'application/sparql-results+json;q=1.0,application/sparql-results+xml;q=0.7', 'user-agent': 'Comunica/4.0 (linux; x64) ActorHttpFetch/4.4.1 Node.js/22' }, method: 'GET', actor: 'urn:comunica:default:http/actors#fetch' }
[0m[90m[2025-10-24T22:02:27.611Z]  DEBUG: Determined physical join operator 'inner-hash-def' { entries: 2, variables: [ [ 'b0' ], [ 'b0' ] ], costs: { 'inner-hash-def': 4132598846900, 'inner-hash-undef': 5002619655300, 'inner-symmetric-hash': 4785114453200, 'inner-nested-loop': 4.730851294056185e+23 }, coefficients: { 'inner-hash-def': { iterations: 348008323360, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-hash-undef': { iterations: 435010404200, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-symmetric-hash': { iterations: 435010404200, persistedItems: 435010404200, blockingItems: 0, requestTime: 700 }, 'inner-nested-loop': { iterations: 4.730851294056185e+22, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:02:27.612Z]  DEBUG: Determined physical join operator 'inner-hash-def' { entries: 2, variables: [ [ 'b0' ], [ 'b0' ] ], costs: { 'inner-hash-def': 4132598846900, 'inner-hash-undef': 5002619655300, 'inner-symmetric-hash': 4785114453200, 'inner-nested-loop': 4.730851294056185e+23 }, coefficients: { 'inner-hash-def': { iterations: 348008323360, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-hash-undef': { iterations: 435010404200, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-symmetric-hash': { iterations: 435010404200, persistedItems: 435010404200, blockingItems: 0, requestTime: 700 }, 'inner-nested-loop': { iterations: 4.730851294056185e+22, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:02:27.612Z]  DEBUG: Determined physical join operator 'inner-hash-def' { entries: 2, variables: [ [ 'b0' ], [ 'b0' ] ], costs: { 'inner-hash-def': 4132598846900, 'inner-hash-undef': 5002619655300, 'inner-symmetric-hash': 4785114453200, 'inner-nested-loop': 4.730851294056185e+23 }, coefficients: { 'inner-hash-def': { iterations: 348008323360, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-hash-undef': { iterations: 435010404200, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-symmetric-hash': { iterations: 435010404200, persistedItems: 435010404200, blockingItems: 0, requestTime: 700 }, 'inner-nested-loop': { iterations: 4.730851294056185e+22, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:02:27.613Z]  DEBUG: Determined physical join operator 'inner-hash-def' { entries: 2, variables: [ [ 'b0' ], [ 'b0' ] ], costs: { 'inner-hash-def': 4132598846900, 'inner-hash-undef': 5002619655300, 'inner-symmetric-hash': 4785114453200, 'inner-nested-loop': 4.730851294056185e+23 }, coefficients: { 'inner-hash-def': { iterations: 348008323360, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-hash-undef': { iterations: 435010404200, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-symmetric-hash': { iterations: 435010404200, persistedItems: 435010404200, blockingItems: 0, requestTime: 700 }, 'inner-nested-loop': { iterations: 4.730851294056185e+22, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:02:27.614Z]  DEBUG: Determined physical join operator 'inner-hash-def' { entries: 2, variables: [ [ 'b0' ], [ 'b0' ] ], costs: { 'inner-hash-def': 4132598846900, 'inner-hash-undef': 5002619655300, 'inner-symmetric-hash': 4785114453200, 'inner-nested-loop': 4.730851294056185e+23 }, coefficients: { 'inner-hash-def': { iterations: 348008323360, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-hash-undef': { iterations: 435010404200, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-symmetric-hash': { iterations: 435010404200, persistedItems: 435010404200, blockingItems: 0, requestTime: 700 }, 'inner-nested-loop': { iterations: 4.730851294056185e+22, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:02:27.614Z]  DEBUG: Determined physical join operator 'inner-hash-def' { entries: 2, variables: [ [ 'b0' ], [ 'b0' ] ], costs: { 'inner-hash-def': 4132598846900, 'inner-hash-undef': 5002619655300, 'inner-symmetric-hash': 4785114453200, 'inner-nested-loop': 4.730851294056185e+23 }, coefficients: { 'inner-hash-def': { iterations: 348008323360, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-hash-undef': { iterations: 435010404200, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-symmetric-hash': { iterations: 435010404200, persistedItems: 435010404200, blockingItems: 0, requestTime: 700 }, 'inner-nested-loop': { iterations: 4.730851294056185e+22, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:02:27.615Z]  DEBUG: Determined physical join operator 'inner-hash-def' { entries: 2, variables: [ [ 'b0' ], [ 'b0' ] ], costs: { 'inner-hash-def': 4132598846900, 'inner-hash-undef': 5002619655300, 'inner-symmetric-hash': 4785114453200, 'inner-nested-loop': 4.730851294056185e+23 }, coefficients: { 'inner-hash-def': { iterations: 348008323360, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-hash-undef': { iterations: 435010404200, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-symmetric-hash': { iterations: 435010404200, persistedItems: 435010404200, blockingItems: 0, requestTime: 700 }, 'inner-nested-loop': { iterations: 4.730851294056185e+22, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:02:27.615Z]  DEBUG: Determined physical join operator 'inner-hash-def' { entries: 2, variables: [ [ 'b0' ], [ 'b0' ] ], costs: { 'inner-hash-def': 4132598846900, 'inner-hash-undef': 5002619655300, 'inner-symmetric-hash': 4785114453200, 'inner-nested-loop': 4.730851294056185e+23 }, coefficients: { 'inner-hash-def': { iterations: 348008323360, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-hash-undef': { iterations: 435010404200, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-symmetric-hash': { iterations: 435010404200, persistedItems: 435010404200, blockingItems: 0, requestTime: 700 }, 'inner-nested-loop': { iterations: 4.730851294056185e+22, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:02:27.617Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_3645%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FreactivePart%3E%20%3Fb0.%20%7D', requestInterval: 38, currentDelay: 3016, actor: 'urn:comunica:default:http/actors#limit-rate' }
